,Keyword,Contents,Words,Source,URL
0,샤프란,"안녕하세요. 글담길입니다;;;)이제 곧 장마라고 하지요.그럴때 걱정되는부분이 집이 전체적으로 습해져서모든것에 이상한 냄새가 나는거랑 집안곳곳 곰팡이들이 생기는게 문제같아요.특히, 빨래가 잘마르지 않아덜말라서 이상한 냄새가 많이 나는데... 빨래 덜마른 냄새, 참으로 불쾌하지 않나요?여름엔 더욱더 강력한 향기들이 필요한것같아요;;;그래서 이번에 샤프란에서 새로나온 초고농축 섬유유연제를 써보았답니다.저는 사실, 섬유유연제는 샤프란을 그동안 쭈~욱 써왔어요. 그리고 분홍통을 썼었지요~이런저런 향기들을 써보았지만, 저의 취향은 분홍통의 향인가봅니다. 결국 다시 분홍통의 로즈향을 쓰게 되더라구요.갓 피어난 꽃봉오리의 생생한 향기는 어떤 향기일까? 궁금했어요.향이 진하다고 하기보다 은은한 향이 오래가는걸 느꼈어요.온집안에 꽃이 피어있는것처럼 꽃향기가 솔솔솔 나는게 참으로 기분좋아지더라구요.자연속에 들어와 있는 느낌이라고 해야할까요?아이가 생기고 부터는 물건하나하나 잘 살펴보아야 겠더라구요.혹시 아이의 몸을 상하게 하거나 아프게 하는 이상한 물질들이 들어있는건 아닌지, 꼼꼼히 따져 봐야 겠더라구요.향기가 너무 좋으면 혹시 그 향기를 내기위해 안좋은 물질들이 들어 있는건 아닌가... 의심스러워 지기도 하는것같아요.광고속에 나오는 이장면!!!광고만 보고 써야겠다 생각했었지요;;;향도 중요하지만, 우리의 건강이 가족건강이 더 중요하기에...미세플라스틱? 얼마나 안좋고 환경오염과 우리의 몸에 들어갔을시 죽음을 부를수도 있다는 그 무서운 미세플라스틱이지요~그런데, 섬유유연제도 미세플라스틱이 들어있었다니... 이번에 샤프란을 통해 알게되었답니다.◆미세플라스틱 향기캡슐 무첨가!◆건조기 사용후에도 은은한향기!◆생생한 향기 재현한 헤드 스페이스 기법◆1/3만 쓰는 초고농축◆석유계 계면활성제, 알러젠성분16종, 방부제11종 무첨가!◆피부 안전성테스트 완료믿고 써도 되겠지요?샤프란 아우라 프레시 달라이트 스윗만다린&피오니 향으로 온집안의 향기가 바뀌었답니다.(스윗만다린&피오니향: 만다린의 상큼하고 스윗한 향기와 피오나의 우아하고 풍부한 향이 함께 어우러진 향)집에들어갔을때 쾌쾌한 냄새들은 어디로 가고 향기만 나네요 ㅎㅎㅎ이불에서도 옷에서도 곳곳에 향기를 뿜어내는 샤프란 섬유유연제 예요.잠자리에 누워서도 꽃향기가 솔솔솔~ 기분좋게 잠들어요.적은 양을 사용해도 거뜬한 샤프란 아우라 프레시 딜라이트 입니다.빨래가 다 되고나서 저는 헹굼버튼과 건조버튼을 눌러 섬유유연제를 넣어주고 다시 한번 돌려줍니다.한컵만 넣어주어도 향기가 솔솔솔 나요.옷의 색감까지 살아나는 느낌이예요.알록달록 색깔들이 더욱더 선명해지던 순간입니다.기분좋게 빨래널고 앞에 앉아 창문열어놓고 바람과 함께 꽃향기를맡습니다.향기 솔솔 나는 옷입고 신나게 놀이터에서 노는 아이를 담아봤어요.색감이 선명하고 향기도 솔솔솔 너무 좋네요.무엇보다 아이가 입어도 안심하고 쓸수 있는 섬유유연제라는점이 최고지요.성분도 착한 샤프란 아우라 프레시 딜라이트 입니다.여름이라 매일매일 빨래를 할수뿐이 없는 요즘인데, 샤프란과 늘 함께합니다.#샤프란 #샤프란아우라 #샤프란아우라프레시딜라이트 #실내건조 #생생한향 #섬유유연제 ▼▼▼▼▼▼▼▼▼▼LG생활건강샵 : 네이버쇼핑 스마트스토어건강하고 아름다운 삶을 실현하는 LG생활건강 직영샵입니다.smartstore.naver.com- 본 포스팅은 업체로 부터 제공받아쓴 솔직후기입니다 -","'글', '이제', '곧', '장마', '때', '걱정', '부분', '집', '전체', '것', '냄새', '집안', '곳곳', '곰팡이', '문제', '빨래', '냄새', '빨래', '덜', '냄새', '참으로', '여름', '더욱더', '향기', '이번', '샤프란', '초고', '농축', '섬유', '유연제', '저', '사실', '섬유', '유연제', '샤프란', '그동안', '쭈', '욱', '분홍', '통', '향기', '저', '취향', '분홍', '통', '향', '다시', '분홍', '통', '로', '향', '갓', '피어', '꽃봉오리', '향기', '향기', '향', '향', '집안', '꽃', '꽃', '향기', '솔솔', '솔', '참으로', '기분', '자', '연속', '느낌', '요', '아이', '생기', '물건', '하나', '하나', '혹시', '아이', '몸', '상하', '거나', '물질', '향기', '혹시', '그', '향기', '내기', '위해', '물질', '지기', '광고', '속', '이장면', '광고', '보고', '생각', '향', '우리', '건강', '가족', '건강', '더', '미세', '플라스틱', '얼마나', '환경오염', '우리', '몸', '죽음', '그', '미세', '플라스틱', '이지', '섬유', '유연제', '미세', '플라스틱', '이번', '샤프란', '통해', '알', '미세', '플라스틱', '향기', '캡슐', '무', '첨가', '건조기', '사용', '후', '향기', '향기', '재현', '헤드', '스페이스', '기법', '초고', '농축', '석유', '계면활성제', '젠', '성분', '종', '방부제', '종', '무', '첨가', '피부', '안전성', '테스트', '완료', '샤프란', '아우라', '프레', '시', '달', '라이트', '스윗', '만다린', '피오', '향', '집안', '향기', '스윗', '만다린', '피오', '향', '만다린', '상큼', '스윗', '향기', '향', '향', '집', '때', '쾌쾌', '냄새', '어디', '향기', '이불', '옷', '곳곳', '향기', '샤프란', '섬유', '유연제', '잠자리', '꽃', '향기', '솔솔', '솔', '기분', '양', '사용', '샤프란', '아우라', '프레', '시', '딜', '라이트', '빨래', '저', '헹굼버튼', '건조', '버튼', '섬유', '유연제', '다시', '한번', '컵', '향기', '솔솔', '솔', '옷', '색감', '느낌', '알록달록', '색깔', '더욱더', '순간', '기분', '빨래', '앞', '창문', '바람', '꽃', '향기', '향기', '솔솔', '나', '옷', '놀이터', '노', '아이', '색감', '향기도', '솔솔', '솔', '무엇', '아이', '안심', '섬유', '유연제', '점', '최고', '요', '성분', '샤프란', '아우라', '프레', '시', '딜', '라이트', '여름', '매일', '빨래', '요즘', '샤프란', '늘', '생활', '건강', '네이버', '쇼핑', '스마트', '스토어', '삶', '실현', '생활', '건강', '직영', '포스팅', '업체', '부터', '제공', '솔직', '후기'",네이버 블로그,https://blog.naver.com/khkh0616/221575879349
1,샤프란,"미세먼지 차단 효과에 세탁조 클리닝까지!향도 오래가는 섬유유연제, 샤프란 꽃담초안심 성분에 은은한 향이 오래 남아 꽃담초만 쭉 사용 중이예요~:)미세먼지 제거와 세제찌꺼기 제거 등 더 좋아져서 돌아온 꽃담초!!먼지 거름망 없는 세탁기 사용 중이라 세탁조 청소, 세제 찌꺼기 고민이 많았는데,더 좋아진 꽃담초 안 쓸 수가 없네요!!꼼꼼히 살펴보며 왜 섬유유연제는 꽃담초인지 보여드릴게요~:)꽃담초 속 구연산 성분이 세탁조를 깨끗하게 관리해 준답니다! 먼지 거름망없는 세탁기라 세탁조 속에 먼지가 뭉쳐 돌아다니며빨래에 묻어나와 진짜 버리지도 못하고 애물단지 였는데요,세탁조 청소 주기적으로 하는 것만이 답이라 하는데, 그마저도 까먹기 일쑤....세탁조 클리닝 효과가 있다면, 간편하게 세탁기 관리가 가능하니 바~로 선택했어요!거기에 세제찌꺼기 제거, 미세먼지 차단 효과까지 있다하니,꽃담초가 두배, 세배 더더 똑똑해져서 돌아왔어요!!인공색소 무첨가! / 계면활성제 무첨가! / 10가지 보존제 무첨가!포름알데히드, 벤조익애씨드, 페녹시 에탄올 등 유해물질 완전 무첨가에피부 안전성 테스트까지 완료!!아이 옷을 포함한 침구류까지 안심하고 사용 가능한 꽃담초예요!더욱 투명하고, 안전하게 돌아온 꽃담초!!바~~로 사용해 봅니다!!꽃담초의 이 튤립 모양의 뚜껑이 바로 계량컵인데요,이 컵의 절반이 20ml, 가득은 40ml(풍부한 향을 원할 때!).중간 정료의 빨래량이면 절반 정도로 꽃향기 가득한 빨래를 만나볼 수 있답니다:)꽃담초의 향은 꽃을 발효한 꽃식초를 담아 생생한 꽃향기가 그대로!!또 몇일이 지나도 남아 있는 오래가는 향이 너무너무 만족스러운 섬유유연제예요!내용물이 보이는 투명한 용기 또한 만족스러워요!용기 중간 부분이 오목하게 제작되어 있어 대용량이지만 그립감도 굿!!!!진짜, 완전 투명한 내용물의 꽃담초!!!우와 따르기만 했는데도 향기 대박이예요!!!제가 사용하는 향은 깔끔하고 부드러운 제비꽃 향이구요.달콤, 상콤, 은은한 향 등 취향에 맞게 선택 가능한 5가지 꽃향기가 출시되어 있어요!!! 빨래 건조기를 사용 중인데요,다른 섬유유연제는 건조기에서 나오면 다 날라가고 없더라구요..그래서 조금이라도 남아 있길 바래서 섬유유연제 양을 좀 많이 사용하고 있어요.빨래량도 많고, 건조기 돌릴꺼라 한컵 가득 한번 부어 왔어요!섬유유연제를 처음부터 넣지 않고, 헹굼 단계에서 부어주는 게향이 더 오래 남는 거 같아요! 부어준 뒤, 나오는 물에 헹궈주면,더 깨끗하게 보관 가능해요~:)오늘도 빨래~ 끝!!! 말끔하게 개고난 빨래 보면 뿌듯~~ 해요:)역시 건조기보다 자연건조시킨 빨래의 향이 더 오래 남긴 하네요!아이 잠자리에 패드를 빨아서 새로 깔았는데요, 향이 진짜 너무 좋아요!몇일 지났는데도 아직도 은은한 향이 누울 때마다 느껴져서 기분 너무 좋아요!!섬유유연제만으로 미세먼지 차단 효과, 세탁조 클리닝,세제 찌꺼기 제거 효과!!! 저는 이 세가지 역할 만으로도 꽃담초 쭉 쓸 꺼예요!위의 실험 사진들 보고, 꽃담초 쓴 거랑 안 쓴 거 차이 너무 명확해서 이거 꼭 써얀다 싶었어요.안심하고 사용할 수 있고, 향까지 오래가는 꽃담초!!!재구매 의사 2만프로입니다~:)http://www.lghnh.com/product/detail.jsp?gbn=2&pid=AHG14608HEALTHY > 샤프란 꽃담초 秀 섬유유연제 | LG생활건강 _ Healthy & Beautifu...The breath of your lifewww.lghnh.com ","'미세먼지', '차단', '효과', '세탁', '클리닝', '향', '섬유', '유연제', '샤프란', '꽃담초', '안심', '성분', '향', '남아', '꽃담초', '쭉', '사용', '중이', '미세먼지', '제거', '찌꺼기', '제거', '등', '더', '꽃담초', '먼지', '거름', '망', '세탁기', '사용', '중이', '세탁', '청소', '세제', '찌꺼기', '고민', '더', '꽃담초', '안', '수가', '왜', '섬유', '유연제', '꽃담', '초인', '꽃담초', '속', '구연산', '성분', '세탁', '관리', '먼지', '거름', '망', '세탁기', '세탁', '속', '먼지', '빨래', '진짜', '못', '애물', '단지', '세탁', '청소', '기적', '것', '답', '그', '일쑤', '세탁', '클리닝', '효과', '세탁기', '관리', '바', '로', '선택', '거기', '찌꺼기', '제거', '미세먼지', '차단', '효과', '꽃담', '초가', '배', '세배', '더더', '인공', '색소', '무', '첨가', '계면활성제', '무', '첨가', '가지', '보존', '제', '무', '첨가', '포름알데히드', '조익', '애', '씨드', '페녹시', '에탄올', '등', '유해', '물질', '완전', '무', '첨가', '피부', '안전성', '테스트', '완료', '아이', '옷', '포함', '침구', '류', '안심', '사용', '꽃담초', '더욱', '꽃담초', '바', '로', '사용', '꽃담초', '이', '튤립', '모양', '뚜껑', '바로', '계량컵', '요', '이', '컵', '절반', '가득', '향', '때', '중간', '정료', '빨래', '량', '절반', '정도', '꽃', '향기', '빨래', '나볼', '수', '꽃담초', '향', '꽃', '발효', '꽃', '식초', '꽃', '향기', '그대로', '또', '일이', '남아', '향', '섬유', '유연제', '내용물', '용기', '또한', '용기', '중간', '부분', '제작', '용량', '굿', '진짜', '완전', '내용물', '꽃담초', '향기', '대박', '제', '사용', '향', '제비꽃', '향', '이구', '달콤', '상콤', '향', '등', '취향', '선택', '가지', '꽃', '향기', '출시', '빨래', '건조기', '사용', '중', '요', '다른', '섬유', '유연제', '건조기', '조금', '남아', '바', '래서', '섬유', '유연제', '양', '좀', '사용', '빨래량', '건조기', '컵', '가득', '한번', '부어', '섬유', '유연제', '처음', '헹굼', '단계', '게향', '더', '거', '부어', '준', '뒤', '물', '헹궈주', '더', '보관', '오늘', '빨래', '끝', '빨래', '뿌듯', '해', '역시', '건조기', '자연', '건조', '빨래', '향', '더', '아이', '잠자리', '패드', '향', '진짜', '일', '향', '누울', '때', '기분', '섬유', '유연제', '미세먼지', '차단', '효과', '세탁', '클리닝', '세제', '찌꺼기', '제거', '효과', '저', '이', '가지', '역할', '꽃담초', '쭉', '위', '실험', '사진', '보고', '꽃담초', '거', '안', '거', '차이', '거', '꼭', '얀', '안심', '사용', '수', '향', '꽃담초', '의사', '샤프란', '꽃담초', '섬유', '유연제', '생활', '건강'",네이버 블로그,https://blog.naver.com/ddollgang15/221403786823
2,샤프란,"안전을 입어요누군가에게서 향이 난다는 것은 참 매력적인 것 같아요향수를 사용하기도 하지만 샴푸나 비누, 섬유 유연제의 은은한 향을 더 좋아해요특히나 섬유 유연제는 침구나 옷에서 피부와 맞닿기에 향뿐만 아니라 성분도 신경 써야 하는데요어느 순간부터 섬유 유연제의 향이 진하게 오래 유지되는 것을 강조한 제품들이 쏟아졌죠저 또한 괜히 더 옷을 부비부비 거리면서 향을 더 맡기도 했었는데요뒤늦게 알게 된 사실.. 바로 향기캡슐이 미세 플라스틱을 원료로 만들어졌다고 해요이 미세 플라스틱은 세탁물에 일부 남아있기도 하지만 더 큰 문제는, 바다로 흘러가 해양생태계를 망가트리고 우리가 먹고 마시는 먹거리와 물로 인체로 들어오는 악순환을 겪게 된답니다샤프란 아우라 프레시딜라이트 매그놀리아&릴리프레시딜라이트는 미세 플라스틱뿐만 아니라 알레르기 유발 성분 10종 및 방부제 11종을 넣지않고  , 피부 안정성 테스트까지 꼼꼼히 완료했다니 아토피인 채영이나 알러지가 있는 저도 맘 편히 사용할 수 있었어요프레시딜라이트 제품은 스윗만다린&피오니 향과 매그놀리아&릴리향 두 가지로 출시되었는데저는 여름이라 좀 시원한 듯 은은한 향이 좋을 것 같아서 매그놀리아&릴리향을 선택했어요꽃봉오리에 유리병을 씌워 향기 분자를 추출했다는 말이 너무 신기했는데요그래서인지 인위적이지 않고 리얼 꽃향기처럼 싱그럽게 느껴지더라고요꽃봉오리 같은 뚜껑을 열어보니 꽃다발을 감싸앉은 듯한 진한 향이 퍼져 나오네요우유? 밀키스? 같은 색을 가지고 있는 아우라는 초고농축 섬유 유연제이기 때문에 욕심을 버리고 적당량 소량만 사용해도 충분히 향을 느낄 수 있어요아우라.. 너의 능력을 보여줘~저희 집 세탁기는 섬유 유연제를 잔뜩 넣어놓으면 세탁할 때 일정량을 소비하는 스타일이라초고농축인 아우라를 사용할 때는 한 번에 사용할 만큼만 넣어서 세탁해줘요세탁기가 시대를 따라가지 못하네요 ㅎㅎㅎ저는 건조기가 없으니까 빨래건조대로 열심히 말려야 해요날씨 좋고 바람 부는 날 문 열고 건조하면 좋겠지만 시끄러워서 문을 닫아둬요요 며칠 미세먼지가 심해져서 열고 싶어도 못 열기도 하고요차라리 해가 나면 빨리 마르니까 상관없는데 흐리고 비가 오는 날에는 잘 말리지 않으면 냄새나죠채영이 교복과 남편 와이셔츠는 날씨가 궂어도 매일 세탁해야 하고 저녁에 빨래를 하는 경우도 많아 거실에 간접등이 숨어지는 프레임에 옷걸이를 매달아 밤새 건조하기도 하는데요세탁기에서 꺼낼 때부터 느껴지는 향은 밤사이 방향제를 뿌린 듯 거실을 감싸고다음날 빨래가 보송하게 마를 때까지도 향이 지속되었어요교복을 입고 학교에 가면 친구들이 좋은 향이 난다고 계속 달라붙어서 향을 맡는대요 ㅎ사진 찍을 때 사용하는 도일리랑 키친 크로스들도 향기롭게 빨아줬어요깨끗이 사용하고 싶은데 자꾸 먼가 묻혀서 자꾸 빨아줘야 해요 ㅎㅎ보송하게 다 마르고 나서고 은은하게 느껴지는 향이 너무 진하지 않으면서 기분 좋은 향이네요건조기 사용하시는 분들은 고온의 열기에 향이 많이 날아간다고 하시던데샤프란 아우라 섬유 유연제는 향이 오래 지속되니 더더욱 추천드리고 싶네요향기만 남아요.. 오래~~~본 포스팅은 레몬테라스 카페 체험단으로 선정되어 해당 업체로부터 제품을 지원받아 체험 후 작성되었습니다","'안전', '누군가', '향', '것', '매력', '것', '향수', '사용', '샴푸', '비누', '섬유', '유연제', '향', '더', '나', '섬유', '유연제', '침구', '옷', '피부', '향', '성분', '신경', '순간', '섬유', '유연제', '향', '유지', '것', '강조', '제품', '또한', '더', '옷', '부비부비', '거리', '면서', '향', '더', '알', '사실', '바로', '향기', '캡슐', '미세', '플라스틱', '원료', '해', '미세', '플라스틱', '세탁물', '일부', '기도', '더', '문제', '바다로', '해양', '생태계', '망', '트리', '우리', '먹거리', '물', '인체', '악순환', '샤프란', '아우라', '프레', '딜', '라이트', '매그놀리아', '릴리', '프레', '딜', '라이트', '미세', '플라스틱', '알레르기', '유발', '성분', '종', '및', '방부제', '종', '피부', '안정', '테스트', '완료', '아토피', '채영', '알러지', '저', '맘', '사용', '수', '프레', '딜', '라이트', '제품', '스윗', '만다린', '피오', '향', '매그놀리아', '릴리', '향', '두', '가지', '출시', '저', '여름', '좀', '듯', '향', '것', '매그놀리아', '릴리', '향', '선택', '꽃봉오리', '유리', '병', '향기', '분자', '추출', '말', '래서', '인위', '리얼', '꽃', '향기', '꽃봉오리', '뚜껑', '어보', '꽃다발', '듯', '향', '우유', '밀키스', '색', '가지', '아우라', '초고', '농축', '섬유', '유연제', '이기', '때문', '욕심', '적당', '량', '소량', '사용', '향', '수', '아우라', '너', '능력', '저희', '집', '세탁기', '섬유', '유연제', '잔뜩', '세탁', '때', '일정량', '소비', '스타일', '초고', '농축', '아우라', '사용', '때', '번', '사용', '세탁', '세탁기', '시대', '저', '건조기', '빨래', '건조', '해', '날씨', '바람', '날', '문', '문', '요요', '며칠', '미세먼지', '못', '열기', '차라리', '해', '마르', '비', '날', '말리', '냄새', '채영', '교복', '남편', '와이셔츠', '날씨', '궂어', '매일', '세탁', '저녁', '빨래', '경우', '거실', '간접', '등', '프레임', '옷', '걸이', '매달', '밤새', '세탁기', '때', '향', '밤사이', '방향', '제', '듯', '거실', '날', '빨래', '때', '향', '지속', '교복', '학교', '가면', '친구', '향', '계속', '향', '사진', '찍', '때', '사용', '도', '일리', '키친', '크로스', '빨', '사용', '자꾸', '자꾸', '해', '마르고', '향', '기분', '향', '건조기', '사용', '분', '고온', '열기', '향', '샤프란', '아우라', '섬유', '유연제', '향', '지속', '더', '더욱', '추천', '향기', '남아', '포스팅', '레몬', '테라스', '카페', '체험', '단', '선정', '해당', '업체', '로부터', '제품', '지원', '체험', '후', '작성'",네이버 블로그,https://blog.naver.com/dream_hotel/221556065137
3,샤프란,"[리얼 제품 사용 후기] LG생활건강 섬유 유연제 ""샤프란""언제부턴가 섬유 유연제를 넣지 않으면 빨래를 한 것 같지 않은 착각에 빠지게 됩니다. 향기로운 냄새가 나야 빨래를 한 것 같고 뭔가 꽃 냄새라도 나지 않으면 쾌쾌한 것 같으니 말이죠! 사실 이렇게 매일매일 사용하는 것이 환경에 나쁜 것은 아닌지 하는 생각이 불현듯 스쳐 지나가기도 하지만 섬유 유연제는 이제 생활 필수품으로 자리 잡은 지 오래입니다.오늘 소개할 ""샤프란""은 정말 최고입니다. 향기로운 꽃 냄새 그보다 자극적이지 않은 냄새가 더 좋은데요. 써보신 분은 더 잘 아실 것입니다.일단 샤프란을 인터넷으로 검색해보면 자세한 설명이 나옵니다.샤프란  꽃과 그 꽃으로 만드는 향신료에 대한 내용은 사프란 문서를 참조하십시오. 1 . 개요 2 . 제품 목록(2017년 초 기준) 3 . 광고 1. 개요 [편집] LG생활건강 에서 생산하는 세탁 용품 브랜드. 정식 명칭은 샤프란 이다. 샤프란에게 샤프 란? 원래 섬유유연제 브랜드로 출발했으며, 초기에는 소프린 으로 시작했다. 피죤 에 밀려 만년 2등이었으나 피죤이 2010년부터 경영진의 윤리 논란 등으로 알아서 자폭해주는 덕분에 2012년 드디어 업계 1위로 올라섰다. 거기다 3위 업체 마저 사람의 탈을 쓴 악마의 행적 을namu.wiki이런 설명도 나오는데요.『 LG생활건강에서 생산하는 세탁 용품 브랜드. 정식 명칭은 샤프란이다.샤프란에게 샤프란?원래 섬유 유연제 브랜드로 출발했으며, 초기에는 소프린으로 시작했다. 피죤에 밀려 만년 2등이었으나 피죤이 2010년부터 경영진의 윤리 논란 등으로 알아서 자폭해주는 덕분에 2012년 드디어 업계 1위로 올라섰다. 거기다 3위 업체마저 사람의 탈을 쓴 악마의 행적을 하는 바람에 1위 자리를 굳혔다. 그 후 섬유탈취제, 의류 향기지속제로 브랜드를 확장했다. 이제 남은 것은 다국적기업 P&G의 다우니 정도인데 이쪽은 특유의 향의 유니크함과 함께 어느 정도 고급 이미지를 가지고는 있지만 판매량에서는 샤프란에 밀리는 중이다. 2017년 2월에 LG생활건강에서 샤프란의 뒤를 잇는 프리미엄 초고농축 섬유유연제 아우라(AURA)를 신규 론칭했다』설명도 설명이지만, 직접 써보면 왜! 인기가 좋은지 알게 됩니다.저희는 둘 다 사용 중인데요 ""핑크 센세이션"" 이름도 어려운 ""롱래스팅 릴렉싱 아로마"" 정말 그런지 궁금하지만 아로마 오일 함유, 무색소, 무방부제라니 믿을 수가 없습니다. 사용 중인 제품을 찍어봤는데, 안도 온통 핑크색이라 잘 보이지도 않습니다.여기도 마찬가지 정확히 보는 것은 아마도 빨리 직후 비교를 해보는 것이 좋은 것일 텐데 나중에 꼭 한 번 해보면 재미있을 것 같다는 생각이 듭니다.[리얼 제품 사용 후기] LG생활건강 섬유 유연제 ""샤프란""재생 수118000:00 | 00:31화질 선택 옵션자동[리얼 제품 사용 후기] LG생활건강 섬유 유연제 ""샤프란""어쨌든 개운한 빨래를 원하신다면 ""샤프란"" 잊지 마세요! (아무래도 많이 사용하는 것은 환경오염에 좋지 않겠죠!)샤프란 시어버터 섬유유연제 핑크 센세이션 본품COUPANGcoupa.ng","'리얼', '제품', '사용', '후기', '생활', '건강', '섬유', '유연제', '샤프란', '언제', '섬유', '유연제', '빨래', '것', '착각', '냄새', '나야', '빨래', '것', '뭔가', '꽃', '냄새', '쾌쾌', '것', '말', '사실', '매일', '사용', '것', '환경', '것', '생각', '불현듯', '섬유', '유연제', '이제', '생활', '필수품', '자리', '오늘', '소개', '샤프란', '은', '정말', '최고', '꽃', '냄새', '그', '자극', '냄새', '더', '요', '보신', '분', '더', '것', '일단', '샤프란', '인터넷', '검색', '설명', '샤프란', '꽃', '그', '꽃', '향신료', '대한', '내용', '사프란', '문서', '참조', '개요', '제품', '목록', '초', '기준', '광고', '개요', '편집', '생활', '건강', '생산', '세탁', '용품', '브랜드', '정식', '명칭', '샤프란', '샤프란', '샤프', '란', '원래', '섬유', '유연제', '브랜드', '출발', '초기', '소프린', '시작', '피죤', '만년', '피죤', '경영', '진의', '윤리', '논란', '등', '자폭', '덕분', '업계', '위로', '거기', '위', '업체', '마저', '사람', '탈', '악마', '행적', '설명', '생활', '건강', '생산', '세탁', '용품', '브랜드', '정식', '명칭', '샤프란', '샤프란', '샤프란', '원래', '섬유', '유연제', '브랜드', '출발', '초기', '소프린', '시작', '피죤', '만년', '피죤', '경영', '진의', '윤리', '논란', '등', '자폭', '덕분', '업계', '위로', '거기', '위', '업체', '사람', '탈', '악마', '행적', '바람', '위', '자리', '그', '후', '섬유', '탈취', '제', '의류', '향기', '지속', '제로', '브랜드', '확장', '이제', '것', '다국적기업', '의', '다우니', '정도', '쪽', '특유', '향', '유니크', '함', '정도', '고급', '이미지', '판매량', '샤프란', '중이', '생활', '건강', '샤프란', '뒤', '프리미엄', '초고', '농축', '섬유', '유연제', '아우라', '를', '신규', '론칭했다', '설명', '설명', '직접', '왜', '인기', '알', '저희', '둘', '사용', '중', '요', '핑크', '센세이션', '이름', '롱', '스팅', '릴렉싱', '아로마', '정말', '아로마', '오일', '함유', '무', '색소', '무방', '부제', '수가', '사용', '중인', '제품', '안도', '온통', '핑크색', '보이지', '여기', '마찬가지', '것', '직후', '비교', '것', '것일', '나중', '꼭', '번', '것', '생각', '듭니', '리얼', '제품', '사용', '후기', '생활', '건강', '섬유', '유연제', '샤프란', '재생', '수', '화질', '선택', '옵션', '자동', '리얼', '제품', '사용', '후기', '생활', '건강', '섬유', '유연제', '샤프란', '어쨌든', '빨래', '샤프란', '사용', '것', '환경오염', '샤프란', '시어버터', '섬유', '유연제', '핑크', '센세이션', '품'",네이버 블로그,https://blog.naver.com/bigkwong1004/221351078409
