,0
367,항상 쓰는건데 좋아요
368,진드기 예방에 탁월해요
369,잘받았어요또 구매의사있어요
370,늘 사용중
371,진드기 전용이라 기분좋게 사용하고 있어요
372,좋아요
373,진드기 없어지긴 하는거겠죠??
374,테크진드기걱정끝!!!!우왕좋다
375,그냥 쓰고이지요
376,좋습니다
377,이불 빨래용으로 샀습니다만족합니다!!
378,좋아요ㅋㅋ 아아이
379,좋아요
380,말이 필요없습니다앞으로도 쿠팡에서 만날께요
381,항상 쓰던거 써요
382,이 제품만 사용해요 배송 빠르고 좋아요
383,좋아요
384,가루세제 쓰다가 갈아탔어요
385,계속이것만 쓰게되네요 굿굿
386,싸게 구입한거 같아요
387,만족스럽습니다
388,진드기 방지라해서 구입믿고 쓰네요
389,짱
390,좋아요
391,항상 애용하는 상품이예요 항상 배송할때 파손되는것 없이 보내주셨는데 이번엔 내용물보다 박스가 너무 크고 뽁뽁이를 했어도 운반하면서 파손되었는지 세제 한통이 깨져서 박스가 다 젖어 있었네요 박스겉면에 파손주의가 표시되어 있었지만 기사님들은 확인 안하시는듯ㅠㅠ
392,뚜껑이 조금 열렸는지 액체가 흘러서 왔네요같이 담겨온 지퍼팩아이식기에 흘러 기분이좋지는 않았어요
393,배송은 빨랐지만 포장 박스가 약해서 찢어지고 제품도 찌그러져왔지만 왔지만 괜찮습니다 다음부터는 튼튼한 박스로 신경써주셨음 합니다 ㅡ아직은 사용해보진않았지만 품질이 좋은거라 믿습니다 가격이 저렴해서 구입했어요 사업 번창하시깋빕니다
394,제품은 아직 사용전이지만포장을 대충해주셔서 두번의 교환만에 그나마 무사히찌그러지기만한 제품을 받게 되었네요세제 하나 쓰겠다고 이렇게 오래 기다렸으니잘 세탁될거라 믿습니다포장 좀 신경써서 보내주셔야 될거 같네요
395,일단 세지않고 와서 너무 좋구요제가 세제는 무거워서 꼭 쿠팡에서 시키는데구미쪽은 단한번도 세제가 센적이 없어요ㅎㅎ 안전하게 배송 잘해주시는듯! 너무 감사해용그리고 계피향은 전혀 안나요 맘에드네요
396,상품은 좋으나 배달이 문제가 있네요 박스는 다 찢어지고 별로네요
397,제품 자체는 너무 좋아요 향도 조금있는데 나쁘지 않구요다만 1차 배송때 일반시켰는데 드럼용와서 반품후에 다시 받았는데 또 드럼용와서 다시 보내고 3번째만에 일반용 받았네요
398,배송 포장 엉망 세제 3분의 1흘러서 왔네요 바꾸기 귀찮아서 그냥 쓰는데 포장 신경 써야 할듯 뚜껑 테이프로 붙인다고 안흐르겠 습니까 액체인데 제품에 문제인듯함
399,진드기용이라 구매했어요 상품평보니 ㄸㅐ도 잘진다하고마트할인가보다 싸게 사서 기분좋아욥로켓배송이라 더 좋고새지않게와서 굿이네요 ㅎㅎ
400,쎄서 와써요 ㅠㅠ 마니는 아니지만 뽁뽁이랑 포장도 신경써주시징 !! 암튼 잘 받았어요 쓰던거 품절돼서 구입했는데 포장땜에 별하나 빼욥
401,항상 쓰는 세제인데택배기사님이 용기를 자꾸 파손해서 이제 쿠팡에서 구입하지말아야하나 고민중이네요
402,정말언제나 친절하고 좋은 상품감사 드립니다!날씨도 덥고 ! 힘들실텐데 힘내시구요건강도 잘 챙기시길 바래요
403,사용하던 제품이라 또 쿠팡배송으로 시켜서 쓰고있어요쿠팡 로켓배송이 제품도 제일 깨끗하게 오고 좋아요
404,몇달째사용하는데 이번제품은 뚜껑이 좀열린상태로와서 세제가다흘렀네요 왜열려잇는지 찝찝하네요
405,오늘 받았어요배송빠르고 기사님도 친절하시고아직써보지는 않았지만 감사합니다잘쓸께요
406,세재는좋은데왜자꾸눕혀서보내세요?다른택배에다묻어서오고ㅜ박스테이프다뜯어져잇고ㅜ
407,배송도 빠르고 사용함에 있어 정말좋았어요항상 느끼는거지만 너무 친절하셔감사합니다 !
408,두개 중 하나는 내용물이 세서왔네요 다음번엔 포장이던 배송과정이던 신경써주세요
409,싸고 때도 잘지고 향기도 좋고다만 배송시간이 요청한 시간대랑 엄청 차이 나는점
410,가격도 저렴하고 배송도빠르고 좋은데하나가 깨져서 왔네요그것삐니고는 만족합니다
411,아직 전에세제가 남아서 사용은안해봣지만찌그러지고 터진거없이 잘왓어요
412,뚜껑이 깨져서 배송됐어요 세제가 좀 흘려서 정리 하느라 불편했네요
413,로켓배송 엄청 빠르구요 항상쓰던제품이라 좋아요 향도 좋구요 
414,마트보다 싸고 편하게 받았네요 하나도 안새고 배송잘됨
415,시중에서 사서 쓰던 제품인데 떨어져서이번에 장보기개념으로 첫시도!하는생필품시키면서 함께 주문했는데총알같이 빠른 배송은 물론정말 깔끔한 일처리가 맘에 쏙들어군더더기없이 즐거운 장보기였네요감사합니다내심 걱정을 안한것도 아닌지라 ㅋ그간 몇번 안되는 홈쇼핑및 온라인쇼핑이그닥 뒤가 맘에 들진 않았었거든요안심포장에 안심배송문자등훌륭했어요 ㅎㅎ일단 생필품 장보기 강추입니다! ㅎㅎ
416,정말 친절하고 배송도 빠르고 감사합니다
417,조아요
418,배송빠르고 저렴한가격에 구매 잘 했네요
419,좋은물건감사합니다
420,로켓배송도가격도 좋아요
421,배송 좋고 저렴히 잘 샀어요
422,싸고 좋아요
423,싸고 좋네요
424,역쉬 로켓배송 짱!!!
425,배송 빠르게 와서 좋네요
426,포장용기가 바뀌었네요
427,빠른 배송에 좋아요
428,빠른배송은 물론이고 여러모로 좋은거 같아요
429,잘받았어요
430,싸고 좋네요
431,좋은상품 좋은가격 빠른배송 감사합니다
432,싸고 배송빠르고 좋아요
433,만족합니다
434,싸고 좋네요
435,배송도 빠르고 제품도 넘좋아요
436,포장지가 좀 아쉬웠지만 잘 쓸게요
437,신속 배달 짱
438,너무 빠르고 좋습니다쿠팡 최고!
439,배송빨라서좋아요
440,배송도 빠르고 저렴하게 잘 구매했어요
441,로텟배송인데 일반 택배??
442,로켓배송 정말 빠르네요
443,네
444,일단 빠른 로켓배송으로 좋은 상품 잘 받았습니다그리고 생각보다 계피향이 강하지 않아 좋았구요진드기도 제거기능 덕분인지 피부가 덜가렵네요!!많이 파세요
445,진드기 없애준다는 것에 혹해서 샀구요느낌때문인지 몰라도 옷 입거나 이불 덮을때도 간지러운 느낌도 없고 뭔가 깨끗해진 느낌입니다 세제향은 향기로운 향이 아니고 박하향 비스무리한게 암튼 청량감 있는 향이네요
446,계피추출물 함유라고 써있네요독할까봐 걱정했는데 다른향과 섞여 은은해서 계피들어있는줄 모르면 그냥 넘어갈 정도입니다세탁후엔 전반적으로 향이 거의 없네요솔직히 추출물이 얼마나 들어갔는지향만 묻힌정도인지 워낙 못 믿을 세상이라ㅡㅡ저는 벌레 알러지가 있어서 부디 도움이 되길바랄뿐이고세정력은 그냥저냥인듯합니다 김치물든거 이런거는 잘안지워지고 그외 더러움은 잘 없어졌네요액체 세제는 거품폭탄 맞습니다아무리 헹궈도 거품이 계속나서 고장을 의심받는 경우가 있으니 과하게넣지마세욤
447,왠만한 고가제품부터 쭉 써봤지만 테크만큼 가격 착하고무엇보다 때도잘지워주는 제품은없는듯마트서 사는것보다도 더 저렴하게 살수있어 좋아요무겁게 들고 다니지 않아도 집 앞까지 뙇!
448,향이 좋은것같아요 세탁도 깨끗하게 잘되는것같기도하고 일단가루가남아잏지않아서좋아요 앞으로자주쓰겓될거같아요
449,향이 좋습니다아파트라서 실내 건조가 많아서 이걸 선택했었는데 효과가 있었어요계피 성분이 어쩌고 해서 향이 이상할까 걱정했는데 오히려 좋았어요이번이 두번째 구매입니다추천합니다
450,일단 용기 뚜껑에 세제를 덜어서쓰기 조금 힘든 구조예요 흘리기 좋은 넓은 뚜껑이라 조심해서 써야하네요 세제에서 계피? 같은 강한향이 나서 조금 부담스러워요 ㅠ 향기좋은 섬유유연제를 많이 사용해야할 거 같아요 세정력은 좋은거 같아요
451,방금 받아서 여렀더니세제가 세서 미끌미끌ㅜㅜ그냥쓸까하고 씻어보니 꽤 많은양이 흘렀네요뚜껑은 아직 열지도 않았는데이거 어찌해야하나오?반품해야하나요?
452,빨아서 입어보면 잔내가 났는데 이건 냄새도 좋고 괜찮네요
453,항상쓰는거라 믿고 주문햇어요 냄새도 좋고 진드기도 없애주는 효능이있어 당분간은 이것만 쓸듯합니당ㅎㅎㅎ가격도 엄청 싸게사서 좋아요!!강츄
454,약간 끈적한 상태고요 푸른빛이 도는 액체 세제예요 드럼전용이고요 그런데 진드기까지 잡아준다니 저희 집에 아이가 알러지성 천식이 있어서 구매하게 되었습니다 꼭 진드기를 잡아주길 바라네요
455,퍼하이진 사용하다가 구매해봤어요세척력은 비슷한것 같아요드럼세탁기 사용하면서 풍부한 거품을 원하면 세탁기가 고장나죠 ㅋ눈에 보이지 않지만 진드기 신경쓰여서 지속적으로 구매해요
456,가루세재보다는 액상세제 늘 애용해요실속있는 가격 주부에겐 최고에요 우리 아끼고 살아요
457,보이진 않지만 진드기가 제거된다고 해서 구입했어요이불빨래용으로 쓰려구요 ㅎㅎ
458,진드기 퇴치라고 해서 빨고나면 느낌이 개운하게 느껴집니다 그냥 내생각뿐이지만 진드기 퇴치 된거겠죠? 계피향 나구요 나쁘진않습니다 일단 좀 믿고 써봐야겠네요
459,퍼실만 쓰다가 이번에 바꿨어요가격도 착하고 만족해요당분간 정기배송으로 주문하려구요 
460,진드기걱정 끝 이라고해서 샀어요진짜 없어지는지 모르겠지만 만족하고 쓰고있어요 리필용도 낱개로 팔았으면 좋겠네요
461,뚜껑에 따르다보면 잔여물땜에 항상 뚜껑 주위가 미끌미끌해요 용기 입구 바꿔야할듯
462,다른 세제에 비해 좀 빨래가 뻣뻣해집니다진드기 제거에 효과적인 것은 좋습니더
463,원래 쓰던상품 마트에서 사오기에 무거워서 쿠팡에서 엄청 저렴하게 샀어요!
464,세정력은 둘째치고 이거 1000 3L아닙니다항상 3리터 세제만 쓰는데 이 제품으로 바꾸고서 한달 ??한달 반정도 쓰고 동났네요원래 3개월 정도는 써요양을 실수했거나 할수가 없죠세제용 계량컵을 따로 두고 쓰는데 ??그렇다고 그 달에만 세탁을 많이 했냐 그것도 아니구요오히려 이전 세제쓸때가 환절기라 겨울옷들 꺼내느라 빨래 더많이 했어요이런 사기꾼들  얘네껀 성능 떠나서 쓰면 안되겠어요
465,계피향이 마니난다해서 고민햇는데아주살짝나는거같습니딘
466,항상 쓰는 세제입니다 조금만 넣어도 세정력이 뛰어나네요 향도 좋구요
467,확실히 마트보다는 저렴한듯ㅋㅋ역시 쿠팡 짱이예요!
468,다른분 쓰시는거보고 믿고 구입했는데기대됩니다요
469,좋습니당 좋아용!! 다만 드럼용치고 거품이 많다는거
470,가격도 저렴배송도 빠름냄새도 괜찮고세정도 나쁘지 않네요
471,향도 강하지 않고 아주 잘 쓰고 있어서 재구매했어요
472,처음써보는거라 아직은잘모르 겠지만 세정력은 있어요
473,역시 테크죠항상 쓰는 세제에요때도 잘빠지고 산뜻해요
474,뚜껑에 조금씩 덜어써도 때가 쏙빠지는 느낌입니다
475,이것만 사용한답니다냄새 느낌 모두 좋아요
476,집들이하는 곳에 가져갔어요 모양보다 실속!
477,진득이 걱정끝이라고 하는데 솔직히 잘모르겠네요
478,세제통 입근가조금불편해요 뚜껑에 부을때조심해야되요ㅋㅋ그것빼곤 만족합니다!
479,ㅊ가끔 가려운 느낌 있어서 침구 세탁위해서 샀어요곧 두꺼워질 의류들도세척력은 기존에 쓰던 리 액상보다 나은듯하고느낌상 가려움은 없는데 이건 몇번 더 해봐야 확실히 알 것 같아요묽은 액체 형태에요
480,진드기 제거용으로 사용하고 있습니다진드기가 없는지는 검사를 안해봐서 모르겠는데 좋을거로 생각하고 계속 사용하고 있어요
481,1년정도 제구매 중입니다여러가지 사용해보았는데제일 찌거기와 때가 잘 빠지네요양말은 한번 비누로 칠한다음 사용하니까 삶은것보다 훨씬잘 빨리네요
482,실부터 여러세제를 거쳐돌고톨아 역시 테크로돌아왔네요알러지있는 강쥐들를을 키우고있어서 아침마다 소독제를 뿌리고햇빛에 두시간이상 말리고난리도아닌대진드기사체까지 안심!새론 테크를 만나서 너무행복해요안심테크!날 구해주네요
483,계피향이 세제따를때 납니다!!진짜진드기박멸될 것같아요!!맘에들어요
484,드럼으로 세탁때가 잘 지는거 같아요쓰기 갠찮너요
485,원래쓰던걸 더싼가격에 사서 기분좋게 구매했네요 ㅎㅎ
486,진드기에 얼마나 효과가 있는지 눈에 보이는게 아니라 뭐라 말씀 드릴 순 없지만 만족하면서 쓰고 있어요계피향이 은은하게 나서 쓸때마다 기분이 좋아요세정력도 만족스럽습니다당분간은 정착해서 계속 쓸거 같아요
487,테크진드기액상세제는 모든 사람들이 쓰기에 딱좋은 세제임에는 틀림이 없습니다저는 드럼용을 쓰고 있는데요 거품도 적당히나고 그윽한 향도 좋고 때가 쏙빠지는것이 보인답니다진드기 걱정도 안해도되니 넘 좋아요
488,잘쓰고 있어요때도 잘 져요무엇보다 액체라서 세탁기 세제통이 깔끔해서 좋습니다가루쓰면 항상 묻어나서 보기가 그래서 자주 씻엇거등요이건 그럴 필요가 없어서 좋아요 ㅎㅎ추천합니다
489,요즘 세재들이 다 잘나와서 비슷비슷한거 같아요 원래는 베이킹소다 테크 썼더랬는데 그제품보다 더 하얗게 빨래가 되는듯한 느낌이 들었어요 딱 한번 써봐서 잘은 모르겠지만 쨋든 느낌이 좋아요!
490,뭔가 진드기가 없어질 것 같은 마음희망에 구매했어요세제냄새가 심하게 나지 않는다는 점은 좋아요진드기는 확인할 방법이 없으니 옷을 계속 입고 트러블 등이 개선되는지 보려구요
491,자극적이지않은 세제 쓴다고 아이세제를 사용하고 했더니 묵은내가 안빠지는듯한장마철이라 겁이나서 구입했는데 좋네요건조기까지 돌리고나니 향도 나쁘지않고 뽀송합니닷ㅎ
492,여러번째 재구매중인데요 액상이라 편하고 진드기용이라는 문구에 믿고 쓰고 있습니다 조금 아쉬운점은 입구가 넓고 계량할수있는 부분이 없다는거 빼고는 대체로 만족합니다
493,진드기 알레르기 고위험군인데세제 덕분인지는 잘 모르겠지만크게 불편한 점 없이 생활하고 있습니다세제에서는 살짝 계피향같은게 나는데개인적으로 거북할 정도는 아닙니다
494,써봤던 액채세제중에 가장 좋아요 보이지않는 진드기까지 없애준다는게 가장 맘에 드는 부분입니다 얼룩도 잘 지워지고 수건냄새도 덜해서 꾸준히 잘사용중입니다
495,진드기가 제거 된대서 사봤어요 빨래가 아주 산뜻하게 되고 깨끗하게 잘 빨립니다 여름이라 침구류 세탁을 자주 하다보니 지금 거의 다 썼네요 재구매해야겠어요ㅎㅎ
496,오 이거 꽤 괜찮아요 평소에 테크 주황색 쓰다가 괜찮나?싶었는데 계피향 같은거 거의 안나요전 향에 민감한 편인데도 잘 쓰겠습니다
497,때가 정말 잘 지워져요 살짝 거품이 기존 쓰던 것보다 많긴 하지만 3번 헹굼에 거품 다 없어집니다 혹시나하고 한번 더 헹굼을 돌려봤는데 헹굼물이 깨끗했어요
498,원래 다른 저럼한 브랜드에서 햇는데 옷이 안빨리는것같아 구매햇어요 새탁전이지만 이전에 써봐서 괜찮은건 알고있구요 깨끗하게빨아져서ㅠ나왔으면 좋겟어요
499,묽은 세재 쓰다가 오늘 처음 사용했는데 때가 많은 빨래가 아니라 그런가표시나게 좋은 줄은 모르겠어요아이들 건조하고아토피있는 아이라 사용해 보네요
500,아기 키우는 집이라 혹시 모를 진드기 때문에 구매했어요눈에 보이는 효과가 아니라 잘 모르겠지만일반 세제보다 확실히 진드기 걱정 덜 해요가격도 적당해요
501,계피향이 나요진짜진드기퇴치해주는느낌들어서 좋고요찬물에 때도 잘 빠지는 편입니다퍼실쓰다가 요걸로 갈아탄 후 계속 쓰고있어요
502,사진에 진드기 걱정 끝이라고 되있어서 샀더니 빨간통 오리지날이 왔어요 뭐 쓰던거긴한데 사진이랑 다른걸 보내주니까 좀 그렇네요
503,계피향이 은은하게 나니 왠지 더 빨래가 깨끗해지는 느낌이에요 세탁도 잘되고 용량도 많고 가격도 착한편이라 더 좋습니다
504,일단 세제 냄새도 좋고 세탁도 어느정도 잘 되는거 같아요! 향이 오래 남는지 까지는 모르겠네요 섬유유연제를 많이 써서 ㅎㅎㅎ
505,진드기 걱정돼서 쓰고있어요아이들 옷도 다 요걸로 쓰고 헹굼을 추가해요예민한아이들인데 알러지없이 잘쓰고 있어요
506,진드기방지용으로 매번 사용하고있어요효과는 진드기를 직접 확인하지않아서 모르겠지만 믿고 사용하고있습니다
507,양도 많고 저렴해서 막쓰다보니 금방 없어지네요ㅋ진드기 제품은 첨 써봤는데 좋은거 같아요담에도 할인할때 또 살겁니당
508,때 정말 잘 지워져요!! 이것만 쓰게되네요울집아가 얼집에서 온몸에 얼룩 묻혀와도 요걸로 얼룩 다 빼욤ㅎㅎ
509,요걸로 빨래하면 냄새가 안나요 섬유유연제를 조금만 써서 세제 다른거 쓰면 냄새가 나는데 요건 안나요 매우 만족합니다
510,안심하고 쓰고 있어요때도 잘빠지는 것 같그요 무엇보다 진드기를 없애준다니눈으로 확인할 수 없지만 
511,진드기 제거 된다고 해서 항상 이걸루 사요! 제거 되는지는 모르겠지만 냄새도 나쁘지 않고 저렴해서 좋아용
512,아이가 아토피가 있어서 반신반의하며 사용하고 있는데 좋은 것 같아요덜 긁고 빨래도 깔끔하게 잘 되구요
513,진드기를 제거해준다는말에 주문했는데 기분탓인지 다른것에비해 좀더 깨끗하게 세탁이되는것 같네요
514,테크가 자극적이지 않아 좋네요드럼세재 중 애용하고 있습니다진드기테크 까지 들어가서 좋네요
515,마트보다 저렴해요항상 쓰는 제품이라 만족 합니다통은 리뉴얼 된거 같아요전에는 검은색 이었거든요
516,때 잘지워지고 액상이라 찌꺼기도 안남고 진드기 방지는 눈으로 확인 안되지만 믿고 쓰고 았어요
517,조금만 써도 때가 잘 빠지는 느낌이고 기분탓인지 모르겠지만 빨래하고 나면 상쾌한것 같아요 ㅎㅎ
518,다른건몰라도 진드기박멸할수있다는말에 구입했어요아직사용전이지만 기대하고 있습니다
519,대용량이라 잘썼어요 빨래가 특히 깨끗해지거나 세탁이 잘 안되거나 하는건 없이 무난합니다
520,계피추출물이 들어가서 구매함뭔가 소독되는 듯함계피향 하나도 안남!액체라 잘 녹아서 좋음
521,평소 애견들 키우느라 진드기걱정이 많은데 요거 새로보여서 한번 사봤어여좋은것같아요
522,마트가면 두배가격여러제품 전전하다 정착했어요빨래잘 되고 향좋고 진드기제거까지
523,엘지 세탁기가 좋은거여 태그가 좋은거여ㅋㅋㅋ 무리없이 잘사용중임 할배
524,생강향 상관없어요 세탁물 본색으로 빨리게 세탁 너무 잘 되고 진짜 너무 좋아요!!!
525,테크세제 첨인데 향도좋코 세척력도좋코 진드기세제라서 마음까지 깨끗해지네요
526,강아지를 키우는 가정이라 강아지가 쓰는 타월 시트커버등에 사용하고 있어요
527,냄새가 이상해요다우니 잔득넣어도 냄새가 남아있어요페브리즈 뿌릴려고 샀어요
528,쓰던건데 디자인이 바꼈네요ㅋㅋ좋아요 진드기 없어진다니 믿고 쓰는중이에요
529,예전에 액체쓰고 별로여서 가루로 쓰다 혹시나해서 사봤는데 괜찮아요
530,향이 무난해요쥬금만 넣어도 잘 빨리는 느낌입니다헹굼듀 좋아요
531,후기보고 망설였는데 쓸만하네요그런데 냄새가 많이 심합니다ㅠㅠ
532,역시 빨래가 깨끗하게 잘 빨리네요옹꿉꿉하지듀 않고
533,계피냄새보단 청량한 비냄새가 나네요근데 다우니 냄새가 묻혀요ㅠㅠ
534,때도 잘 빨리고 향이 좋아요!! 진드기 걱정은 얘로 해결하네요!
535,지난번에 써보고 괜찮은거같아서 재구매해서 사용하고있어요
536,세제 잔여물도 덜 하고 세탁 후 세제냄새가 많이 안나서 좋아요!!
537,양이 금방 없어져서 아쉬웠지만 진짜 효능은 좋은거 같아요 
538,빨래하면 왠지 상쾌한것같아요액체라 물에도 잘녹구
539,세척력 좋습니다정기배송해서 사용하면 더 편하고 좋습니다
540,진드기제거는 잘 모르겠네요 세탁기때문인가
541,가격도적당하고 진드기제거한다는게 믿을만하네요
542,때가 잘 빠지고 은은한향기도 남아 잘구입한거 같아요
543,진드기용은 처음 써요깔끔한 느낌이네요
544,이불빨래에 좋을거같아서 샀어요향은 만족이네요
545,가격도 배송도 매우 만족합니다 재구매하려해요
546,저렴한 맛에 자취생이 대용량으로 사용하기 좋음
547,상품은좋은데 배송중 하나가 액체가 세어나왔네요
548,지난번에 사용해보구 괜찮은거같아서 재구매해서 사용하고있어요
549,저번에 써보고 괜찮은거같아서 재구매해서 사용하구있어요
550,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요
551,싸게잘샀어요
552,굿굿!!
553,무난해요
554,좋아요 좋아요
555,진드기 걱정없이냄세도 좋아요
556,살짝 계피향이 나고 써보니 괜찮은거 같아요
557,괜찮음
558,자주쓰는제품이고믿고 쓰는편입니다
559,대용량에 저렴해서 좋아요
560,늘 이거만 씁니당 돟아용
561,늘 쓰던거라 향도 무난해서구매했습니다
562,좋아요자주 쓰는 제품
563,좋아요
564,좋습니다 재구매의사 있어요
565,잘쓰고 있습니다
566,항상쓰게되는제품이이에요
567,주르륵흐르지않아 좋아요빨래도 잘 된답니다
568,좋네요
569,사용하는 제품이에요저렴하고 좋아요
570,생각보다 용량이 작네요 ㅎ
571,좋아요
572,좋앗어요
573,항상 쓰던거 만족합니다
574,좋아여
575,잘쓸게요 ㅎㅎ자주이용중 ㅎㅎ
576,항상쓰고있습니자
577,세번째 구매
578,좋아요
579,좋아요  
580,세탁하면 색깔옷 물빠짐
581,좋아요
582,빨간케이스내요 요건 처음인듯
583,세탁 완전 잘 됨니다
584,아주 맘에쏙 들어요 굿
585,좋아요
586,좋아요
587,좋아요
588,굿
589,가격대비 매우 좋습니다
590,좋은가격으로 항상 구매하네요
591,굿
592,세척력도 좋고 가격도 괜찮아요
593,굿!!이것만써요
594,안녕 하세요 수 있는 기회가좋아요
595,좋아요 자주애용중
596,이불빨래전용으로
597,괜찮은 상품입니다
598,알러지땜에 구매했는데 글쎄요음
599,첨써봤는데옷이깨끗하게 세탁되는거같았어요
600,좋아요
601,좋으여
602,만족합니다
603,추천합니다 진드기 걱정 끝
604,싸인펜 얼룩도 찬물에 잘지워지네요
605,저렴해요
606,착한가격에 대용량1년은 쓰겠네요
607,벌써 두번째 구입
608,빨래 잘됩니다
609,아직 써보진 않앗지만 믿고있어요 별5개
610,최고예요
611,다른 상품에 비해 세탁이잘 되는 느낌이에요!
612,좋아요
613,아이들때문에이것만써요
614,저렴하게 잘구입햇어요
615,빠르고 가성비 좋아요
616,깨끗히 잘 빨리는 느낌입니다
617,정말 좋아요
618,진드기가 없길 바라며ㅋㅋ 빨래는 잘되영
619,용량크고 오래써서 좋아요
620,세제는 이거지!
621,좋아욤
622,조금 세어서 왔네요ㅜㅜ
623,좋음
624,항상테크써요
625,집들이 선물로도 좋아요
626,좋아요!
627,궂
628,마트보다 훨씬 저렴합니다
629,저렴이 판매 해주셔서 감사해용ㅋㅋ
630,꾸준하게 쓰고 있어요
631,진드기용이라 샀어요
632,좋아요
633,좋아요
634,좋아요
635,아직안써봣어요
636,좋아요
637,추천해요
638,첨 써봤는데 ㅎㅎ 만족스럽네요
639,마트보다쌈굿굿
640,믿고쓰는 엘지생건향도좋고 다좋아요
641,가성기 굿!
642,세제 다써봤는데 가격대비괜찮네요ㅎ
643,좋아요
644,좋아요
645,좋아요
646,좋아요
647,좋아요기존에 쓰던 제품이예요!
648,좋아요
649,싸니까
650,만족합니다
651,괜찮네요
652,굳
653,좋아요
654,굿
655,저렴하게 샀어요
656,한번쓰고 좋아서 계속사서 쓰네요
657,잘쓰고있어요 
658,좋아요
659,믿고 구매했습니다
660,항상 로켓배송은 작은걸시켜도 꼼꼼히 포장해 보내주는걸로믿고 구매해왔는데 이번엔 최악이네요박스 뜯어보고 바로 처리하느라 정신없어사진을 못찍어둔게 아쉽습니다내용물이 질질 다 새서 오고상자속에 보호풍선은 흐물흐물 바람빠져있고리필용으로 시킨 하나만 정상이네요 그나마 이정도인게 다행이라 생각해야 하나요
661,진드기 방지용으로 테크 진드기 드럼세제를 계속 사용해오고 있습니다쿠팡 구매가가 일반 대형 마트에서 구매하는것보다 싸고무료 로켓배송이 되니 너무 좋습니다특히 일요일 새벽에 주문했는데 일요일 오후에 바로 배송이 되어서 참 좋았네요
662,세서 왔네요반품 귀찮아서 그냥씁니다뜯자마자 본품에 미끌거리게 다 묻어있어서씻었어요
663,저렴한 가격에 쿠폰까지 쿠팡에서 가장 저렴하게 구매 했습니다 장마철에 쓰려고 4개 구입했습니다 정말 총알 배송으로 이튼날 도착 했네요  적극 추천합니다
664,늘쓰던거고 정기배송시킨 겁니다 원래 박스안에도 뽁뽁이로 싸서 왔었는데 그냥오기도하고 눌려서 흘러나왔네요 울샴푸에도 묻어서 한참 씻어냈어요 이 박스밑에 배도라지즙있었는데 다행히 박스위에만 젖고 테크 같은박스안에 호박즙이나 김봉지에는 안묻었네요 가벼운건 상관없지만 무거운 물건들이 있을때는 배송이나 포장에 신경써주시면 좋겠습니다 무거워서 눌렸나봐요 왕창샌건아니니 그냥 쓸게요
665,택배도빠르고 정확하게 사진찍어보내주니 성의있어보여 대접받는느낌을 받어 기분이 좋았어요택배하시는분 모든일이 잘되길 바랍니다고맙습니다
666,테그 진드기 세제 빨래후 개운한 느낌이 들어 좋아요배송 정말 빠르고 배송기사님 친절해서 좋아요쿠팡 짱짱짱입니다요
667,포장도 잘돼고 대용량 저렴하게 사서 너무 좋습니다 ㅋㅋㅋㅋㅋㅋㅋ급하게 주문햇는데 일요일도 배송하시네요
668,제품 확실하고 가격도 저렴하고요 무엇보다도 빠른 배송 만족합니다
669,상품이매우빠르게왔고 상품도 아무문제가없는 새제품으로왔습니다
670,떨어질때마다 로켓배송으로 항상주문합니다 좋아요
671,세통 구매 했는데 하나는 찌그러지고 다 샜네요
672,바쁘신건 알지만 로켓배송이라는게 상품파손과는 상관없이 빠르게만 보내주면 되는건가요?상자가 다 찌그러지고 찢어졌길래 설마했는데 상품은 다 찌그러지고 터져있네요
673,진드기세제라하여구매해봤습니다아직사용전이구요일반세제를잘못구입해서반품시키고다시구매했어요상담원께서아주친절히덕분에제대로다시구매했네요감사드려요모든분들이친절하시고다들너무열씸이신데티비보니근무조건이열악하더라구요로켓배송좋아라하지만그분들에게보탬이된다면좀기다릴의향있어요
674,이게 뭐지?파란상품이 없으면 일단 양해라도 구해야하는거아닌가?혹시나 홈피를 보니 이게오십원이더싸네요더 싸든 더비싸든 물건을 맘대로 보냈다는게 기분나쁘다
675,세제가 마침 똑떨어져서 급한맘에 주문했는데 배송도 빠르고 좋네요
676,배송은빠른데상품밀봉이안된상태로세재라큰상관없어서그냥사용
677,로켓배송 친절하고 상품도 세거나 망가진거 없이잘받았습니당
678,아침에 주문했는데 오후에 배송 되었어요감사합니다
679,아직 사용하진 않았지만 배송도 빠르고좋아요 잘받았어요
680,상품주문했는데 다른게왔네요용기만다른건지 모르겠으나 그냥쓰렵니다  상품사진을바꾸시던가 코멘트를 달아두시던가 해주세요
681,상품이 빨간세제가왔어요다시바꾸는데 시간걸리고 세제는당장필요한데다음엔 확인잘하고보내줘요힘들어서 걍 씁니다!!
682,배송 엉망이에요박스 보이시나요? 찌그러지고 새고화나요
683,뽁뽁이라도포장해서 보내주시지다새서왓네요세제같은건 다른물건들이랑 따로포장해주셔야하는거아닌가요?그안에 다른물건들까지 같이포장해온터라 다른주문한 물건들까지 죄다 세제에 다쩔었더라구요 후세제는좋은거같은데 포장상태가 영
